,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
25,-0.03752302,-0.006231107,0.028963853,-0.039975308,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.03236517,-0.030819762,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
26,-0.03313613,0.04555491,-0.030411113,-0.012812875,-0.008059096,-0.02907747,0.028804842,-0.03258531,0.04493046,0.00039750338,-0.014303505,-0.041070532,0.010405444,-0.03014418,-0.04320843,-0.030501295,0.0003551729,-0.008041225,0.028045122,0.010416903,1.0
27,0.019797232,0.017471705,-0.01486095,0.01800504,-0.008059096,-0.02907747,0.028804842,-0.03258531,-0.032325912,0.041334305,0.02552737,0.046021525,0.010405444,-0.03014418,0.015586186,-0.009067595,-0.027742017,0.046399686,0.029705133,-0.0029849187,1.0
28,-0.049890887,0.028331015,-0.0033904426,0.03338257,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.043412093,-0.040781617,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
29,-0.015380539,-0.04983456,-0.03664999,0.012368679,-0.003277909,0.040950906,0.029111769,-0.021304024,-0.032325912,0.041334305,-0.029797232,0.028233182,-0.0068148747,0.033343684,0.03236517,-0.030819762,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
30,0.019537259,-0.0021252632,0.028963853,-0.039975308,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.03236517,-0.030819762,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
31,-0.010528028,0.023777079,0.015440751,-0.03350939,0.03529645,-0.028695965,-0.012301195,0.0046010837,-0.032325912,0.041334305,0.03686135,-0.047760274,0.010405444,-0.03014418,0.043412093,-0.040781617,0.0003551729,-0.008041225,-0.022212183,0.02554145,1.0
32,-0.032807723,-0.032259703,-0.022038257,0.013024259,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,-0.025363911,-0.013971735,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
33,0.042026762,-0.0036771297,-0.0033904426,0.03338257,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.03236517,-0.030819762,-3.132969e-05,0.031667043,0.028045122,0.010416903,0.0
34,-0.01614032,0.0028306246,-0.03318931,0.030438218,-0.033082984,-0.023663139,-0.00964712,-0.020504845,0.016967986,0.026687536,-0.047997903,-0.045187723,0.010405444,-0.03014418,0.043412093,-0.040781617,0.04137555,0.021561716,-0.004410185,-0.0086836815,0.0
35,0.0028739944,-0.044323504,-0.01486095,0.01800504,0.03529645,-0.028695965,-0.012301195,0.0046010837,0.04012922,-0.022555113,-0.047997903,-0.045187723,-0.0068148747,0.033343684,-0.04320843,-0.030501295,-0.011437975,0.0031414628,0.028045122,0.010416903,1.0
36,0.0345049,0.033262875,-0.046207618,-0.007255174,0.03529645,-0.028695965,0.049858514,0.0031420365,0.04012922,-0.022555113,0.0065004826,0.036728468,-0.0068148747,0.033343684,-0.04320843,-0.030501295,-0.011437975,0.0031414628,0.028045122,0.010416903,0.0
37,0.043837193,-0.03753699,-0.01486095,0.01800504,-0.010219514,-0.008255839,0.042253587,0.016708557,0.034369458,-0.012723289,0.0055631623,0.04926041,0.010405444,-0.03014418,0.015586186,-0.009067595,0.0003551729,-0.008041225,0.029705133,-0.0029849187,1.0
38,0.0055268295,0.014254037,0.028963853,-0.039975308,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.03236517,-0.030819762,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
39,0.04261324,-0.015679765,0.028963853,-0.039975308,-0.033082984,-0.023663139,0.029111769,-0.021304024,0.0012837872,0.03599378,-0.047997903,-0.045187723,-0.03758912,0.011297882,0.043412093,-0.040781617,0.04137555,0.021561716,0.028045122,0.010416903,0.0
40,0.012434699,0.03839216,-0.022038257,0.013024259,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.043412093,-0.040781617,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
41,0.021049906,-0.018505834,-0.046207618,-0.007255174,-0.0013879053,0.0038020983,0.049858514,0.0031420365,-0.027375078,0.020919528,0.03686135,-0.047760274,0.0066678524,-0.009221625,0.03236517,-0.030819762,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
42,0.02183653,0.035533715,0.028963853,-0.039975308,-0.033082984,-0.023663139,0.029111769,-0.021304024,0.034369458,-0.012723289,-0.047997903,-0.045187723,-0.016735245,-0.042513847,-0.025363911,-0.013971735,-3.132969e-05,0.031667043,-0.004410185,-0.0086836815,0.0
43,-0.0039891824,-0.031629145,0.028963853,-0.039975308,-0.008059096,-0.02907747,-0.00964712,-0.020504845,-0.032325912,0.041334305,0.0065004826,0.036728468,0.010405444,-0.03014418,0.04378504,0.041709628,-0.042729724,-0.0066319928,-0.036400806,-0.027407039,1.0
44,0.027692083,-0.031075692,-0.030411113,-0.012812875,-0.033082984,-0.023663139,-0.00964712,-0.020504845,0.046489622,-0.0062234625,0.03686135,-0.047760274,0.0066678524,-0.009221625,0.043412093,-0.040781617,-3.132969e-05,0.031667043,0.028045122,0.010416903,0.0
45,-0.022704005,0.013015393,-0.03664999,0.012368679,-0.008059096,-0.02907747,-0.0153902285,-0.010441385,0.046489622,-0.0062234625,0.02552737,0.046021525,-0.010967411,0.01324315,0.015586186,-0.009067595,-0.027742017,0.046399686,0.029705133,-0.0029849187,1.0
46,-0.004094921,0.02486911,-0.022038257,0.013024259,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.03236517,-0.030819762,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
47,-0.025334716,-0.04434904,0.015440751,-0.03350939,-0.034008086,-0.02631085,-0.00964712,-0.020504845,-0.009215724,-0.031595305,-0.029797232,0.028233182,0.010405444,-0.03014418,-0.04320843,-0.030501295,0.04137555,0.021561716,-0.014674008,-0.013634205,1.0
48,-0.01677823,-0.0021354444,-0.03664999,0.012368679,-0.033082984,-0.023663139,-0.00964712,-0.020504845,-0.027375078,0.020919528,0.0065004826,0.036728468,0.010405444,-0.03014418,0.043412093,-0.040781617,-0.042729724,-0.0066319928,0.028045122,0.010416903,1.0
49,0.009179153,0.019442607,0.028963853,-0.039975308,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,-0.024652148,0.045455467,-0.016735245,-0.042513847,0.03236517,-0.030819762,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
50,0.029827122,0.032069717,-0.046207618,-0.007255174,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,-0.025363911,-0.013971735,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
51,0.016006183,-0.03922496,-0.022038257,0.013024259,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.03236517,-0.030819762,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
52,0.042006973,-0.023903323,-0.03318931,0.030438218,-0.008059096,-0.02907747,0.028804842,-0.03258531,-0.032325912,0.041334305,0.0055631623,0.04926041,0.010405444,-0.03014418,-0.04320843,-0.030501295,-0.027742017,0.046399686,-0.04903344,-0.023003627,1.0
53,0.03631444,0.044689167,-0.0033904426,0.03338257,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.03236517,-0.030819762,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
54,0.03489009,0.03514887,-0.046207618,-0.007255174,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.043412093,-0.040781617,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
55,-0.02426132,-0.01655085,-0.046207618,-0.007255174,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.03236517,-0.030819762,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
56,-0.03515519,-0.03617127,-0.03318931,0.030438218,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.043412093,-0.040781617,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
57,-0.016170003,-0.027309204,-0.022038257,0.013024259,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.043412093,-0.040781617,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
58,-0.004219305,-0.03961768,0.028963853,-0.039975308,-0.003277909,0.040950906,0.049858514,0.0031420365,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,-0.025363911,-0.013971735,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
59,-0.0005139001,0.019463386,-0.01486095,0.01800504,-0.008059096,-0.02907747,-0.024880504,0.046228517,0.04493046,0.00039750338,-0.00055966526,0.042477462,-0.016735245,-0.042513847,0.0035919547,-0.03325938,-0.027742017,0.046399686,-0.004410185,-0.0086836815,1.0
60,-0.008272123,0.004639983,-0.03664999,0.012368679,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.043412093,-0.040781617,-3.132969e-05,0.031667043,0.028045122,0.010416903,0.0
61,0.023244057,0.030553225,-0.03318931,0.030438218,-0.010219514,-0.008255839,-0.024880504,0.046228517,0.016967986,0.026687536,0.0065004826,0.036728468,0.00039197132,0.038702082,0.028092708,-0.02866739,-0.004191745,-0.013243042,-0.022212183,0.02554145,1.0
62,-0.040347315,0.008064568,-0.0033904426,0.03338257,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.043412093,-0.040781617,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
63,-0.046773076,0.046129417,-0.030411113,-0.012812875,-0.008059096,-0.02907747,0.049858514,0.0031420365,0.04012922,-0.022555113,0.0055631623,0.04926041,0.010405444,-0.03014418,0.028092708,-0.02866739,-3.132969e-05,0.031667043,0.028045122,0.010416903,1.0
64,-0.005595375,0.025475826,0.015440751,-0.03350939,-0.034008086,-0.02631085,-0.0153902285,-0.010441385,-0.032325912,0.041334305,-0.029797232,0.028233182,0.010405444,-0.03014418,0.04378504,0.041709628,-0.011437975,0.0031414628,0.028045122,0.010416903,1.0
65,-0.023990918,-0.019759107,-0.0033904426,0.03338257,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,-0.025363911,-0.013971735,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
66,0.045059595,-0.0294302,-0.030411113,-0.012812875,-0.008059096,-0.02907747,0.028804842,-0.03258531,0.04493046,0.00039750338,0.0065004826,0.036728468,-0.026338626,-0.03292747,0.043412093,-0.040781617,-0.027742017,0.046399686,0.029705133,-0.0029849187,1.0
67,-0.0048956387,-0.04505391,0.028963853,-0.039975308,-0.0013879053,0.0038020983,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.03236517,-0.030819762,-3.132969e-05,0.031667043,0.028045122,0.010416903,0.0
68,-0.02889793,0.025780391,-0.046207618,-0.007255174,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,-0.047997903,-0.045187723,-0.016735245,-0.042513847,0.03236517,-0.030819762,-3.132969e-05,0.031667043,0.028045122,0.010416903,0.0
69,-0.0030704513,0.03662047,0.028963853,-0.039975308,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.03236517,-0.030819762,-0.042729724,-0.0066319928,-0.022212183,0.02554145,0.0
70,0.016891744,-0.01726377,-0.046207618,-0.007255174,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,-0.025363911,-0.013971735,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
71,-0.043846216,0.014494527,-0.022038257,0.013024259,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,-0.024652148,0.045455467,-0.016735245,-0.042513847,-0.025363911,-0.013971735,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
72,-0.040781893,0.017827105,-0.046207618,-0.007255174,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,-0.024652148,0.045455467,-0.016735245,-0.042513847,0.03236517,-0.030819762,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
73,-0.048110045,0.013741363,-0.022038257,0.013024259,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.03236517,-0.030819762,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
74,-0.010585368,0.029908184,-0.01486095,0.01800504,-0.008059096,-0.02907747,0.028804842,-0.03258531,-0.032325912,0.041334305,-0.014303505,-0.041070532,0.010405444,-0.03014418,0.0035919547,-0.03325938,-0.027742017,0.046399686,-0.04903344,-0.023003627,1.0
75,0.016825248,-0.04893073,-0.03664999,0.012368679,-0.008059096,-0.02907747,0.028804842,-0.03258531,0.026776958,-0.01925521,0.0065004826,0.036728468,0.010405444,-0.03014418,-0.04320843,-0.030501295,-0.027742017,0.046399686,-0.014674008,-0.013634205,1.0
76,0.0023779385,-0.008080088,-0.022038257,0.013024259,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,-0.025363911,-0.013971735,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
77,0.00049427897,0.046326224,-0.03664999,0.012368679,-0.003277909,0.040950906,0.049858514,0.0031420365,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.043412093,-0.040781617,-3.132969e-05,0.031667043,0.028045122,0.010416903,0.0
78,0.033506457,-0.04517268,0.028963853,-0.039975308,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,-0.024652148,0.045455467,-0.016735245,-0.042513847,0.03236517,-0.030819762,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
79,-0.032385252,0.01147902,-0.03664999,0.012368679,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,-0.025363911,-0.013971735,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
80,-0.0054788813,0.028477501,-0.03664999,0.012368679,-0.008059096,-0.02907747,0.028804842,-0.03258531,-0.032325912,0.041334305,-0.029797232,0.028233182,0.010405444,-0.03014418,0.04378504,0.041709628,-0.010888003,-0.04833206,-0.004410185,-0.0086836815,1.0
81,0.012504365,-0.0061908364,-0.030411113,-0.012812875,-0.022104109,0.024477962,-0.024880504,0.046228517,-0.027375078,0.020919528,-0.047997903,-0.045187723,0.010405444,-0.03014418,0.043412093,-0.040781617,0.0031852499,-0.036941957,-0.022212183,0.02554145,1.0
82,0.0068641677,-0.003950488,0.028963853,-0.039975308,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,-0.025363911,-0.013971735,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
83,-0.04848492,0.010424722,-0.0026064143,0.03903356,-0.008561134,-0.016958166,-0.024880504,0.046228517,0.016967986,0.026687536,-0.014303505,-0.041070532,0.010405444,-0.03014418,-0.04320843,-0.030501295,0.0003551729,-0.008041225,-0.004410185,-0.0086836815,1.0
84,-0.00839112,0.024180267,0.028963853,-0.039975308,-0.008059096,-0.02907747,-0.024880504,0.046228517,0.04493046,0.00039750338,-0.014303505,-0.041070532,0.00039197132,0.038702082,-0.04320843,-0.030501295,0.0031852499,-0.036941957,0.028045122,0.010416903,1.0
85,-0.017034579,0.010286879,0.028963853,-0.039975308,-0.0013879053,0.0038020983,0.029111769,-0.021304024,0.046489622,-0.0062234625,-0.029797232,0.028233182,-0.03758912,0.011297882,0.03236517,-0.030819762,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
86,-0.005160071,-0.023225367,-0.03664999,0.012368679,0.03529645,-0.028695965,0.049858514,0.0031420365,0.016967986,0.026687536,-0.00055966526,0.042477462,0.010405444,-0.03014418,0.043412093,-0.040781617,-3.132969e-05,0.031667043,0.028045122,0.010416903,0.0
87,0.032705236,0.004082404,-0.0033904426,0.03338257,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.043412093,-0.040781617,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
88,-0.043987047,-0.0076471455,-0.022038257,0.013024259,-0.003277909,0.040950906,-0.010113813,-0.0057169795,-0.027375078,0.020919528,0.03686135,-0.047760274,-0.016735245,-0.042513847,-0.025363911,-0.013971735,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
89,0.0111703165,0.021100607,0.028963853,-0.039975308,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.03236517,-0.030819762,-3.132969e-05,0.031667043,0.028045122,0.010416903,0.0
90,0.034615744,0.012347139,0.028963853,-0.039975308,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.04012922,-0.022555113,-0.047997903,-0.045187723,-0.016735245,-0.042513847,0.03236517,-0.030819762,-3.132969e-05,0.031667043,0.028045122,0.010416903,0.0
91,0.04138342,-0.04056133,-0.03664999,0.012368679,-0.010219514,-0.008255839,0.049858514,0.0031420365,-0.032325912,0.041334305,-0.014303505,-0.041070532,0.00039197132,0.038702082,-0.016299188,-0.04877416,-0.027742017,0.046399686,0.028045122,0.010416903,1.0
92,-0.028126562,-0.010726988,0.028963853,-0.039975308,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,0.03236517,-0.030819762,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
93,-0.013006069,0.043687012,-0.03318931,0.030438218,-0.034008086,-0.02631085,0.049858514,0.0031420365,0.04012922,-0.022555113,-0.047997903,-0.045187723,-0.026338626,-0.03292747,-0.04320843,-0.030501295,0.0003551729,-0.008041225,-0.004410185,-0.0086836815,1.0
94,0.040436897,0.038587023,-0.03318931,0.030438218,-0.022104109,0.024477962,-0.0153902285,-0.010441385,0.026776958,-0.01925521,0.0065004826,0.036728468,-0.016735245,-0.042513847,-0.04320843,-0.030501295,0.0003551729,-0.008041225,0.028045122,0.010416903,0.0
95,0.031979013,0.049638066,-0.022038257,0.013024259,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.03758912,0.011297882,0.043412093,-0.040781617,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
96,-0.027827298,-0.028051246,-0.030411113,-0.012812875,-0.008059096,-0.02907747,0.028804842,-0.03258531,-0.032325912,0.041334305,-0.00055966526,0.042477462,-0.0068148747,0.033343684,0.015586186,-0.009067595,0.0003551729,-0.008041225,-0.04903344,-0.023003627,1.0
97,-0.036881685,0.008752812,-0.022038257,0.013024259,-0.003277909,0.040950906,-0.010113813,-0.0057169795,0.046489622,-0.0062234625,0.03686135,-0.047760274,-0.016735245,-0.042513847,-0.025363911,-0.013971735,-0.042729724,-0.0066319928,0.028045122,0.010416903,0.0
